妙蛙种子,妙蛙種子,种子,種子,種子,,,,,,
黏黏宝,黏黏寶,软体生物,軟體生物,軟體生物,最弱小的龙属性宝可梦。皮肤干燥的话就会无法呼吸，因此一直静静地呆在背阴处哦。,最弱小的龍屬性寶可夢。皮膚一旦乾燥就會無法呼吸，因此總是靜靜地呆在遮蔭下哦。,最弱小的龍屬性寶可夢。皮膚乾燥的話就會無法呼吸，因此一直靜靜地呆在背陰處哦。,用滑腻腻的粘膜保护身体。因为粘膜上尽是各种细菌，接触后要好好地洗手哦。,用滑膩膩的黏膜保護身體。因為黏膜上佈滿各種細菌，接觸後要好好地洗手哦。,用滑膩膩的黏膜保護身體。因為黏膜上儘是各種細菌，接觸後要好好地洗手哦。
黏美儿,黏美兒,软体生物,軟體生物,軟體生物,食物和伙伴的区别模糊不清。即使关系很好，有时候也会淡定地将对方溶解吸食。,獵物和夥伴的區別模糊不清。即使關係親密，有時候也會淡定地將對方溶解吸食。,食物和夥伴的區別模糊不清。即使關係很好，有時候也會淡定地將對方溶解吸食。,因为没有牙齿，所以会释放可溶解任何物体的粘液，将猎物溶化后再吸食。,因為沒有牙齒，所以會釋放可溶解任何物體的黏液，將獵物溶化後再吸食。,因為沒有牙齒，所以會釋放可溶解任何物體的黏液，將獵物溶化後再吸食。
黏美龙,黏美龍,龙,龍,龍,和人非常亲近的宝可梦。不管它的话，就会很寂寞，流着黏糊糊的眼泪鸣叫。,和人非常親近的寶可夢。沒人理睬的話就會很寂寞，流著黏糊糊的眼淚鳴叫。,和人非常親近的寶可夢。不管它的話，就會很寂寞，流著黏糊糊的眼淚鳴叫。,因为很温顺就去戏弄的话，就会被它用角狠狠戳，用粗粗的尾巴扫荡。,如果因為牠性情溫順就去戲弄牠，會被牠用角狠戳，再用粗粗的尾巴掃倒。,因為很溫順就去戲弄的話，就會被它用角狠狠戳，用粗粗的尾巴掃蕩。
钥圈儿,鑰圈兒,钥匙串,鑰匙串,鑰匙串,有着收集钥匙的习性。性格稳重，却会偷偷潜入民宅偷盗钥匙。,有收集鑰匙的習慣。性格穩重，卻會偷偷潛入民居偷盜鑰匙。,有著收集鑰匙的習性。性格穩重，卻會偷偷潛入民宅偷盜鑰匙。,把头上的角刺入金属的缝隙中，吸取金属离子。不知为何在收集钥匙。,把頭上的角刺入金屬的縫隙中，吸取金屬離子。另外，不知為何在收集鑰匙。,把頭上的角刺入金屬的縫隙中，吸取金屬離子。不知為何在收集鑰匙。
小木灵,小木靈,树桩,樹樁,樹樁,在森林中死去的孩子的魂魄寄生在树桩上。用悲鸣般的诡异声音鸣叫。,在森林中死去的孩子的靈魂寄生在樹樁上。用悲鳴般的詭異聲音鳴叫。,在森林中死去的孩子的魂魄寄生在樹樁上。用悲鳴般的詭異聲音鳴叫。,传说，摘取绿色的树叶煎煮饮用的话，能治百病。,傳說摘取綠色的樹葉煎煮飲用的話，能治百病。,傳說，摘取綠色的樹葉煎煮飲用的話，能治百病。
朽木妖,朽木妖,老树,老樹,老樹,据说会把毁坏森林者吃掉的宝可梦。对生活在森林中的生物们非常温柔。,據說會把破壞森林的人吃掉的寶可夢。對生活在森林中的生物們非常溫柔。,據說會把毀壞森林者吃掉的寶可夢。對生活在森林中的生物們非常溫柔。,通过根茎操纵其他的树木。在朽木妖栖息的森林里砍伐树木的话，会被诅咒杀害。,透過樹根操縱其他樹木。在朽木妖棲息的森林裡砍伐樹木的話，會因詛咒而死。,通過根莖操縱其他的樹木。在朽木妖棲息的森林裡砍伐樹木的話，會被詛咒殺害。
南瓜精,南瓜精,南瓜,南瓜,南瓜,,,,,,
南瓜怪人,南瓜怪人,南瓜,南瓜,南瓜,,,,,,
冰宝,冰寶,冰块,冰塊,冰塊,,,,,,
冰岩怪,冰岩怪,冰山,冰山,冰山,,,,,,
嗡蝠,嗡蝠,音波,音波,音波,,,,,,
音波龙,音波龍,音波,音波,音波,,,,,,
哲尔尼亚斯,哲爾尼亞斯,生命,生命,生命,,,,,,
伊裴尔塔尔,伊裴爾塔爾,破坏,破壞,破壞,,,,,,
基格尔德,基格爾德,秩序,秩序,秩序,细胞聚集了５０％的样子。会毫不留情地把敌对者全部消灭。,細胞聚集了５０％的樣子。會毫不留情地把敵對者全部消滅。,細胞聚集了５０％的樣子。會毫不留情地把敵對者全部消滅。,被认为监视着生态系统。有传言，它蕴藏着更为强大的力量。,被認為監視著生態系統。有傳言說牠蘊藏著更為強大的力量。,被認為監視著生態系統。有傳言，它蘊藏著更為強大的力量。
蒂安希,蒂安希,宝石,寶石,寶石,,,,,,
胡帕,胡帕,顽童,頑童,頑童,,,,,,
波尔凯尼恩,波爾凱尼恩,蒸汽,蒸汽,蒸汽,,,,,,
木木枭,木木梟,草羽,草羽,草羽,戒备心很强。白天利用光合作用积蓄力量，到了晚上就开始活动。,警戒心很強。白天利用光合作用積蓄力量，到了夜晚才開始活動。,戒備心很強。白天利用光合作用積蓄力量，到了晚上就開始活動。,不发出一丝声响地滑翔，急速接近敌人。在对方还未发觉时，就使出猛烈的脚踢。,能不發出一絲聲響地滑翔，極速接近敵人。在對方還未發覺時，使出猛烈的腳踢來攻擊。,不發出一絲聲響地滑翔，急速接近敵人。在對方還未發覺時，就使出猛烈的腳踢。
投羽枭,投羽梟,刃羽,刃羽,刃羽,很注重外表，只要有空就会整理翅膀。有时候也会因为过于在意羽毛的整洁而无法战斗。,很注重外表，只要有空就會整理翅膀。有時候也會因為過於在意羽毛的整潔而無法戰鬥。,很注重外表，只要有空就會整理翅膀。有時候也會因為過於在意羽毛的整潔而無法戰鬥。,将被称为刃羽的锐利羽毛投向敌人和猎物。基本上百发百中。,將被稱為刃羽的銳利羽毛射向敵人或獵物。基本上百發百中。,將被稱為刃羽的銳利羽毛投向敵人和獵物。基本上百發百中。
狙射树枭,狙射樹梟,箭羽,箭羽,箭羽,搭弦射出收藏在翅膀里的箭羽。有着连前方１００米的小石头也能穿透的精度。,托弓拉弦射出藏在翅膀裡的箭羽。精準度高到連前方１００米遠的小石頭也能貫穿。,搭弦射出收藏在翅膀裡的箭羽。有著連前方１００米的小石頭也能穿透的精度。,基本上是十分谨慎且冷静的，但如果被冷不防地袭击了，就会陷入巨大的恐慌中。,基本上性格謹慎而冷靜，但如果受到突如其來的襲擊，就會陷入巨大的驚慌中。,基本上是十分謹慎且冷靜的，但如果被冷不防地襲擊了，就會陷入巨大的恐慌中。
火斑喵,火斑喵,火猫,火貓,火貓,通过理毛然后将积在腹中的落毛燃烧，喷出火焰。根据吐毛的方式不同，火焰也会变化。,將理毛時屯積在肚子裡的落毛引燃並吐出火焰。火焰會隨著吐毛的方式不同而變化。,通過理毛然後將積在腹中的落毛燃燒，噴出火焰。根據吐毛的方式不同，火焰也會變化。,喜欢不流露感情，独自生活。要取得它的信任，得花点时间。,不喜歡流露感情，喜歡獨處。要取得牠的信任，需要花不少時間。,喜歡不流露感情，獨自生活。要取得它的信任，得花點時間。
炎热喵,炎熱喵,火猫,火貓,火貓,脖子上挂有火焰铃铛。喷出火焰的时候，会叮铃铃地发出很响的声音。,脖子上掛著火焰鈴鐺。噴出火焰的時候，會叮鈴鈴地發出響亮的聲音。,脖子上掛有火焰鈴鐺。噴出火焰的時候，會叮鈴鈴地發出很響的聲音。,以前肢的力量而自豪。一记拳击，连铁棒都能弯折。,以前腳的力量而自豪。只要一拳就能把鐵棒都打彎。,以前肢的力量而自豪。一記拳擊，連鐵棒都能彎折。
炽焰咆哮虎,熾焰咆哮虎,反派,反派,反派,性格粗鲁又任性。心情不爽的时候，连训练家的命令也会淡定地无视。,性格粗魯又任性。心情不爽的時候，連訓練家的命令也會冷漠地無視。,性格粗魯又任性。心情不爽的時候，連訓練家的命令也會淡定地無視。,在使出猛烈的拳击或脚踢后，会从肚脐周围喷出火焰，将敌人一击毙命。,在使出猛烈的拳擊或腳踢後，會從肚臍周圍噴出火焰，將敵人一擊斃命。,在使出猛烈的拳擊或腳踢後，會從肚臍周圍噴出火焰，將敵人一擊斃命。
球球海狮,球球海獅,海狮,海獅,海獅,因为勤奋的性格而有名。用鼻子将体液吹成气球，扔向敌人。,因勤奮的性格而聞名。會用鼻子將體液吹成氣球，然後扔向敵人。,因為勤奮的性格而有名。用鼻子將體液吹成氣球，扔向敵人。,操纵水做的气球。为了制作大大的球，孜孜不倦地反复练习。,操縱水做的氣球。為了製造大大的氣球，孜孜不倦地反復練習。,操縱水做的氣球。為了製作大大的球，孜孜不倦地反覆練習。
花漾海狮,花漾海獅,偶像,偶像,偶像,擅长跳舞，能够边跳舞，边一个接一个地制作水做的气球扔向敌人。,很擅長跳舞，會邊跳舞邊一個接一個地製造水氣球扔向敵人。,擅長跳舞，能夠邊跳舞，邊一個接一個地製作水做的氣球扔向敵人。,非常关心自己的伙伴。训练家如果情绪低落，就会跳舞给予鼓励。,非常關心自己的夥伴。訓練家如果情緒低落，就會跳舞給予鼓勵。,非常關心自己的夥伴。訓練家如果情緒低落，就會跳舞給予鼓勵。
西狮海壬,西獅海壬,独唱者,獨唱者,獨唱者,用歌声操纵水做的气球。这个旋律会在伙伴间学习，被一代代地群体传承下去。,用歌聲操縱水氣球。這個旋律會在夥伴間互相學習，在群體中一代代地傳承下去。,用歌聲操縱水做的氣球。這個旋律會在夥伴間學習，被一代代地群體傳承下去。,灵活运用歌声来战斗。每天对嗓子的保养是训练家的重要任务。,靈活運用歌聲來戰鬥。每天保養牠的喉嚨，是訓練家的重要任務。,靈活運用歌聲來戰鬥。每天對嗓子的保養是訓練家的重要任務。
小笃儿,小篤兒,啄木鸟,啄木鳥,啄木鳥,以每秒１６连击在树干上啄出洞来。啄开的洞穴用作收藏食物的仓库和巢穴。,以每秒１６下連擊在樹幹上啄出洞來。啄開的洞穴用作收藏食物的倉庫和巢穴。,以每秒１６連擊在樹幹上啄出洞來。啄開的洞穴用作收藏食物的倉庫和巢穴。,树果是它的食物。将吃剩下的种子作为子弹从嘴里发射出，用来攻击。,主要的食物是樹果。會把吃完後剩下的種子當成子彈，從嘴裡發射用來攻擊。,樹果是它的食物。將吃剩下的種子作為子彈從嘴裡發射出，用來攻擊。
喇叭啄鸟,喇叭啄鳥,喇叭喙,喇叭喙,喇叭喙,把吃掉的树果的种子储藏在鸟嘴里。遇到敌人或猎物时，就一口气发射出去。,把吃掉的樹果的種子儲藏在鳥嘴裡。遇到敵人或獵物時，就一口氣發射出去。,把吃掉的樹果的種子儲藏在鳥嘴裡。遇到敵人或獵物時，就一口氣發射出去。,扬起鸟嘴，发出各种叫声。因为相当吵闹，所以周围的居民们很讨厌它。,揚起鳥嘴，以各種聲音鳴叫。因為相當吵鬧，所以被周圍的居民們嫌棄。,揚起鳥嘴，發出各種叫聲。因為相當吵鬧，所以周圍的居民們很討厭它。
铳嘴大鸟,銃嘴大鳥,铳炮,銃炮,銃炮,让鸟嘴发热来战斗。那温度足足超过１００度，只要被啄到就会严重灼伤。,讓鳥嘴發熱來戰鬥。那溫度足足超過１００度，只要被啄到就會嚴重灼傷。,讓鳥嘴發熱來戰鬥。那溫度足足超過１００度，只要被啄到就會嚴重灼傷。,让体内的气体在嘴里爆发，发射出树果的种子。是连巨大岩石也能粉碎的力量。,在嘴裡爆發體內的氣體，發射出樹果的種子。威力大到連巨大的岩石也能粉碎。,讓體內的氣體在嘴裡爆發，發射出樹果的種子。是連巨大岩石也能粉碎的力量。
猫鼬少,貓鼬少,巡回,巡迴,巡迴,无论什么都能用锐利的牙齿咬住。原本并不住在阿罗拉，是从其他地区被带过来的。,銳利的牙齒可咬住任何東西。原本並不住在阿羅拉，是從其他地區被帶過來的。,無論什麼都能用銳利的牙齒咬住。原本並不住在阿羅拉，是從其他地區被帶過來的。,不断巡回着寻找食物。到了太阳落山的时候，因为精疲力尽而一头栽倒就这么睡着。,不斷徘徊著尋找食物。到了太陽下山的時候，會因為精疲力盡而一頭倒下睡著。,不斷巡迴著尋找食物。到了太陽落山的時候，因為精疲力盡而一頭栽倒就這麼睡著。
猫鼬探长,貓鼬探長,蹲守,監視,監視,找到猎物的踪迹后，就会坚持蹲守在那个地方，但到了傍晚就会昏昏欲睡。,找到獵物的蹤跡後，就會堅持蹲守在那個地方，但到了傍晚就會昏昏欲睡。,找到獵物的蹤跡後，就會堅持監視在那個地方，但到了傍晚就會昏昏欲睡。,喜欢吃小拉达和拉达，但因为昼行性而无法遇到。是以忍耐力强而自豪的宝可梦。,喜歡吃小拉達和拉達，但因為是晝行性而沒機會遇到。是以忍耐力強而自豪的寶可夢。,喜歡吃小拉達和拉達，但因為晝行性而無法遇到。是以忍耐力強而自豪的寶可夢。
强颚鸡母虫,強顎雞母蟲,幼虫,幼蟲,幼蟲,用结实的颚部削树木，吸取树的汁液。平常就在地里生活。,會用結實的下顎切削樹木，並吸取樹的汁液。平常則是在地底下生活。,用結實的顎部削樹木，吸取樹的汁液。平常就在地裡生活。,为了不被鸟宝可梦袭击，经常聚集在电属性宝可梦栖息的地方。,為了不被鳥寶可夢襲擊，經常聚集在電屬性寶可夢棲息的地方。,為了不被鳥寶可夢襲擊，經常聚集在電屬性寶可夢棲息的地方。
虫电宝,蟲電寶,蓄电池,蓄電池,蓄電池,拥有在体内蓄电的能力。露营等时候有１只这种宝可梦的话，会非常值得庆幸。,擁有在體內蓄電的能力。露營的時候有１隻這種寶可夢在的話，是非常值得慶幸的。,擁有在體內蓄電的能力。露營等時候有１只這種寶可夢的話，會非常值得慶幸。,会将消化吃下的食物时所产生的电能储藏在电力袋中。,吃下食物後進行消化時產生的電能會被儲藏在電力袋中。,會將消化吃下的食物時所產生的電能儲藏在電力袋中。
锹农炮虫,鍬農炮蟲,锹形虫,鍬形蟲,鍬形蟲,来回盘旋寻找机会。用巨大的颚部收集电能向敌人发射。,來回盤旋尋找機會。用巨大的顎部積蓄電能，向敵人發射。,來回盤旋尋找機會。用巨大的顎部收集電能向敵人發射。,用位于腹部的发电器官发出电力。即便是鸟宝可梦也能被它用电击光束压制。,利用位於腹部的發電器官製造電力。靠著電擊光束，即使面對鳥寶可夢也能佔據優勢。,用位於腹部的發電器官發出電力。即便是鳥寶可夢也能被它用電擊光束壓制。
好胜蟹,好勝蟹,拳斗,拳鬥,拳斗,用钳子保护自己的弱点，同时伺机出拳。输了的话会吐泡泡倒下。,用鉗子保護自己的弱點，同時等候時機出拳。輸了的話會吐著泡泡倒下。,用鉗子保護自己的弱點，同時伺機出拳。輸了的話會吐泡泡倒下。,因为打架太频繁，钳子常常掉落，但很快又会长出来。钳子里的肉很少，但味道浓郁非常鲜美。,因為常常打架，鉗子經常掉落，不過很快又會長出來。鉗子裡的肉很少，但味道濃郁且非常美味。,因為打架太頻繁，鉗子常常掉落，但很快又會長出來。鉗子裡的肉很少，但味道濃郁非常鮮美。
好胜毛蟹,好勝毛蟹,毛蟹,毛蟹,毛蟹,应该是以登顶为目标的，却阴差阳错地登上了雪山，在忍耐寒冷的过程中，由于毛发不断生长而进化成这样。,原本是為了超越顛峰而深入山中修行，卻走錯路登上雪山，在忍受寒冷的同時，毛髮不斷生長而產生了進化。,應該是以登頂為目標的，卻陰差陽錯地登上了雪山，在忍耐寒冷的過程中，由於毛髮不斷生長而進化成這樣。,不管不顾地打架。遇到危机时刻，就会自断钳子，像发射火箭一样砸出去。,不顧一切地打架。遇到突發危機便會自斷鉗子，像發射火箭一樣砸出去。,不管不顧地打架。遇到危機時刻，就會自斷鉗子，像發射火箭一樣砸出去。
花舞鸟,花舞鳥,舞蹈,舞蹈,舞蹈,拍打翅膀生火。一边踩着华丽的步伐，一边洒下猛烈的火焰。,拍打翅膀生火。一邊踩著華麗的步伐，一邊灑下猛烈的火焰。,拍打翅膀生火。一邊踩著華麗的步伐，一邊灑下猛烈的火焰。,吸食了朱红色花蜜的花舞鸟。以热情的步伐将敌人的身心全部燃烧殆尽。,吸食了朱紅色花蜜的花舞鳥。以熱情的舞步將敵人的身心全部燃燒殆盡。,吸食了朱紅色花蜜的花舞鳥。以熱情的步伐將敵人的身心全部燃燒殆盡。
萌虻,萌虻,蜂虻,蜂虻,蜂虻,花蜜和花粉是它的食物。拥有感知气场的力量，能分辨出要开放的花。,花蜜和花粉是牠的食物。擁有感知氣場的力量，能分辨出要綻放的花。,花蜜和花粉是它的食物。擁有感知氣場的力量，能分辨出要開放的花。,拥有像花一样的气场的人，头上会有许多萌虻聚集过来哦。,擁有像花一般氣場的人，頭上會有許多萌虻聚集過來哦。,擁有像花一樣的氣場的人，頭上會有許多萌虻聚集過來哦。
蝶结萌虻,蝶結萌虻,蜂虻,蜂虻,蜂虻,把花粉做成圆形的团子。可以食用或战斗中使用，有许多的种类哦。,把花粉揉成圓形，做成花粉團。花粉團從食用到戰鬥用，分成很多種類哦。,把花粉做成圓形的糰子。可以食用或戰鬥中使用，有許多的種類哦。,蝶结萌虻的花粉团里也有富含营养的东西。有时候也作为营养补给品出售。,蝶結萌虻做出來的花粉團中有些含有豐富的營養。有時還會被當成營養補給品出售。,蝶結萌虻的花粉團裡也有富含營養的東西。有時候也作為營養補給品出售。
岩狗狗,岩狗狗,小狗,小狗,小狗,非常容易亲近，因此据说是适合推荐给新手训练家的宝可梦。可一旦成长，脾气就会变粗暴。,非常容易親近，據說是適合推薦給新手訓練家的寶可夢。可是一旦成長，脾氣就會變得粗暴。,非常容易親近，因此據說是適合推薦給新手訓練家的寶可夢。可一旦成長，脾氣就會變粗暴。,从一开始就一直和人类生活。当训练家悲伤的时候，它会察觉到，不会离开对方的身边。,從過去開始就一直和人類生活。當訓練家感到悲傷的時候，牠會察覺到，並不會離開對方身邊。,從一開始就一直和人類生活。當訓練家悲傷的時候，它會察覺到，不會離開對方的身邊。
鬃岩狼人,鬃岩狼人,狼,狼,狼,快速移动迷惑敌人。除了爪子和牙齿之外，鬃毛里的尖锐岩石也是武器之一。,快速移動迷惑敵人。除了爪子和牙齒之外，鬃毛裡的尖銳岩石也是武器之一。,快速移動迷惑敵人。除了爪子和牙齒之外，鬃毛裡的尖銳岩石也是武器之一。,从小时候就开始好好培育的话，会成为绝不背叛训练家，值得信赖的好伙伴。,從小開始好好培育的話，會成為絕不背叛訓練家，值得信賴的好夥伴。,從小時候就開始好好培育的話，會成為絕不背叛訓練家，值得信賴的好夥伴。
弱丁鱼,弱丁魚,小鱼,小魚,小魚,一旦陷入危机，眼睛就会变得湿润并发光。和汇聚在这光亮中的伙伴们一起对抗敌人。,一旦陷入危機，眼睛就會變得濕潤並發光。和被光亮召集來的夥伴們一起對抗敵人。,一旦陷入危機，眼睛就會變得濕潤並發光。和匯聚在這光亮中的夥伴們一起對抗敵人。,因为非常弱小，又非常美味，所以谁都会袭击它，但如果欺负它，就会吃苦头哦。,牠非常弱小，又非常美味，所以總是成為被攻擊的目標，不過若欺負牠，只會吃苦頭哦。,因為非常弱小，又非常美味，所以誰都會襲擊它，但如果欺負它，就會吃苦頭哦。
好坏星,好壞星,非星,非星,非星,用头上的毒刺扎猎物。在其虚弱的时候，用１０条触手抓住，一击毙命。,用頭上的毒刺扎進獵物身體。獵物變虛弱後，再用１０根觸手捉住並給予致命的一擊。,用頭上的毒刺扎獵物。在其虛弱的時候，用１０條觸手抓住，一擊斃命。,在海底和海岸爬来爬去。生长在太阳珊瑚头上的珊瑚是它非常喜欢吃的东西。,牠會在海底和海岸爬來爬去。非常喜歡吃生長在太陽珊瑚頭上的珊瑚。,在海底和海岸爬來爬去。生長在太陽珊瑚頭上的珊瑚是它非常喜歡吃的東西。
超坏星,超壞星,非星,非星,非星,用１２只脚在海底爬行。在超坏星爬过的地方会散落太阳珊瑚的碎屑。,利用１２隻腳在海底爬行。在超壞星爬過的地方會散落太陽珊瑚的碎屑。,用１２只腳在海底爬行。在超壞星爬過的地方會散落太陽珊瑚的碎屑。,如果被超坏星的毒伤到，会遭受３天３夜的剧烈疼痛，即使得到救助，也会留下后遗症。,如果被超壞星的毒傷到，會連續３天３夜遭受劇烈的疼痛，即使得到救助也會留下後遺症。,如果被超壞星的毒傷到，會遭受３天３夜的劇烈疼痛，即使得到救助，也會留下後遺症。
泥驴仔,泥驢仔,驴,驢,驢,牢牢地粘在脚上的泥会提高抓地力，让它能够矫健的奔跑。,牢牢地黏在腳上的泥提高了抓地力，讓牠能夠盡情地全力奔馳。,牢牢地黏在腳上的泥會提高抓地力，讓它能夠矯健的奔跑。,性格顽固，我行我素。吃土制作泥巴，玩泥巴是每天的功课。,性格頑固，並我行我素。會吃土製作泥巴，玩泥巴是每天的功課。,性格頑固，我行我素。吃土製作泥巴，玩泥巴是每天的功課。
重泥挽马,重泥挽馬,挽马,挽馬,挽馬,从嘴里吐出的泥凝固后，即便是风雨也能经得住，所以常被涂在以前家里的外墙上。,從嘴裡吐出的泥凝固後，即使是風雨也能擋得住，所以過去常被塗在家屋的外牆上。,從嘴裡吐出的泥凝固後，即便是風雨也能經得住，所以常被塗在以前家裡的外牆上。,它拿手的攻击方式是用沾满了泥的沉重的脚踢对手。即使是大型卡车也能轻松踢成废铁。,牠擅長利用沾滿了泥的沉重腳踢來進行攻擊。即使是大型貨車也能輕鬆踢成廢鐵。,它拿手的攻擊方式是用沾滿了泥的沉重的腳踢對手。即使是大型卡車也能輕鬆踢成廢鐵。
滴蛛,滴蛛,水泡,水泡,水泡,为了寻找食物而到地面上来。戴着水泡是为了呼吸，以及保护柔软的头部。,為了尋找食物而到地上來。戴著水泡是為了呼吸，以及保護柔軟的頭部。,為了尋找食物而到地面上來。戴著水泡是為了呼吸，以及保護柔軟的頭部。,发现猎物或敌人后，会将头上戴着的水泡弹出，将水砸出去。,發現獵物或敵人後，會將頭上戴著的水泡彈出去，用水進行攻擊。,發現獵物或敵人後，會將頭上戴著的水泡彈出，將水砸出去。
滴蛛霸,滴蛛霸,水泡,水泡,水泡,用头部的水泡来进行撞头攻击。如果是弱小的宝可梦，就会被吸进水泡溺死。,用頭部的水泡來進行頭錘攻擊。如果是弱小的寶可夢，會被裹進水泡溺死。,用頭部的水泡來進行撞頭攻擊。如果是弱小的寶可夢，就會被吸進水泡溺死。,与外表不同，非常体贴。发现弱小的伙伴后，会让对方进入水泡，保护它。,與外表不同，性格非常體貼。當發現弱小的夥伴時，會讓對方進入水泡來保護牠。,與外表不同，非常體貼。發現弱小的夥伴後，會讓對方進入水泡，保護它。
伪螳草,偽螳草,镰草,鐮草,鐮草,白天的时候，沐浴着阳光睡觉。到了晚上就会开始走动，寻找更安全的睡床。,白天的時候，一邊沐浴陽光一邊睡覺。到了晚上就會為尋找更安全的睡床而走出來。,白天的時候，沐浴著陽光睡覺。到了晚上就會開始走動，尋找更安全的睡床。,会发出清爽而又甘甜的香味。在伪螳草藏匿的草丛里，经常聚集着萌虻。,會發出清爽而甘甜的香味。萌虻經常聚集在偽螳草藏匿的草叢裡。,會發出清爽而又甘甜的香味。在偽螳草藏匿的草叢裡，經常聚集著萌虻。
兰螳花,蘭螳花,花镰,花鐮,花鐮,要保持鲜艳的身体颜色，得花很多功夫。但把这个当做兴趣的爱好者也是有的。,要維持這鮮豔的體色，可是要花很多功夫的。但也有特殊嗜好的人把這當興趣。,要保持鮮豔的身體顏色，得花很多功夫。但把這個當做興趣的愛好者也是有的。,从镰刀状的花瓣中放射出光束。威力大到连很厚的铁板也会一切两半。,從鐮刀狀的花瓣中放射光束。具有連厚厚的鐵板也能一切兩半的威力。,從鐮刀狀的花瓣中放射出光束。威力大到連很厚的鐵板也會一切兩半。
睡睡菇,睡睡菇,发光,發光,發光,在周围到处撒播一闪一闪发着光的孢子。看到这个光的都会陷入沉睡中。,在周圍到處散播一閃一閃發著光的孢子。看到這個光的都會陷入沉睡中。,在周圍到處撒播一閃一閃發著光的孢子。看到這個光的都會陷入沉睡中。,白天一边睡觉一边从树根吸取养分。会在晚上醒来，走路寻找新的树木。,在白天會一邊睡覺一邊從樹根吸取養分。到了晚上醒來，出走尋找新的樹木。,白天一邊睡覺一邊從樹根吸取養分。會在晚上醒來，走路尋找新的樹木。
灯罩夜菇,燈罩夜菇,发光,發光,發光,深夜前往灯罩夜菇栖息的森林是很危险的。会被怪异的光线诱惑，再也回不来了。,深夜前往燈罩夜菇棲息的森林是很危險的。會被怪異的光線迷惑，從此再也回不來。,深夜前往燈罩夜菇棲息的森林是很危險的。會被怪異的光線誘惑，再也回不來了。,喷出闪烁的孢子诱使对方睡眠。会吸取睡着了的猎物的精气。,會噴出閃爍的孢子讓獵物睡著，再從睡著的獵物身上吸取精氣。,噴出閃爍的孢子誘使對方睡眠。會吸取睡著了的獵物的精氣。
夜盗火蜥,夜盜火蜥,毒蜥,毒蜥,毒蜥,燃烧体液，释放毒瓦斯。等吸了毒气的敌人变得晕晕乎乎后就发动袭击。,燃燒體液製造毒瓦斯。在吸了毒瓦斯的敵人變得頭暈目眩之後發動襲擊。,燃燒體液，釋放毒瓦斯。等吸了毒氣的敵人變得暈暈乎乎後就發動襲擊。,栖息在火山和干燥的岩石地带。放出有甜甜香味的毒瓦斯，把虫宝可梦吸引过来再袭击。,棲息在火山和乾燥的岩石地帶。放出帶有甜甜香味的毒瓦斯，吸引蟲寶可夢過來後進行襲擊。,棲息在火山和乾燥的岩石地帶。放出有甜甜香味的毒瓦斯，把蟲寶可夢吸引過來再襲擊。
